LATITUDE_CIRCLE_IMAGE,LONGITUDE_CIRCLE_IMAGE,DIAM_CIRCLE_IMAGE,LAT_Y_PX,LONG_X_PX,RAD_PX
-13.251,171.097,311.68,3392,5401,674
-29.883,168.637,276.56,7650,4771,598
-14.512,175.529,158.12,3715,6535,342
-21.138,153.847,148.51,5411,985,321
-19.262,156.973,115.46,4931,1785,250
-14.825,162.481,107.12,3795,3195,232
-9.071,150.51,102.66,2322,131,222
-16.672,169.368,100.82,4268,4958,218
-23.689,155.748,99.35,6064,1471,215
-19.602,179.818,95.75,5018,7633,207
-21.797,169.558,93.47,5580,5007,202
-24.662,166.444,91.5,6313,4210,198
-24.472,163.107,88.14,6265,3355,191
-14.232,170.165,87.78,3643,5162,190
-28.536,178.608,85.27,7305,7324,185
-17.025,175.52,84.71,4358,6533,183
-16.412,166.321,81.01,4201,4178,175
-13.922,169.175,78.84,3564,4909,171
-9.591,166.98,78.73,2455,4347,171
-11.535,152.73,77.43,2953,699,168
-14.956,170.428,75.83,3829,5230,164
-24.624,158.582,75.03,6304,2197,163
-22.984,162.752,74.91,5884,3265,162
-18.915,174.739,74.02,4842,6333,160
-23.599,161.327,72.99,6041,2900,158
-10.846,150.877,72.46,2777,225,157
-16.26,155.492,72.14,4163,1406,156
-15.668,155.928,69.21,4011,1518,150
-10.612,151.229,67.9,2717,315,147
-21.845,178.352,67.17,5592,7258,146
-6.697,158.252,65.18,1714,2113,141
-29.556,173.622,63.52,7566,6047,138
-22.631,173.96,63.37,5794,6134,137
-27.834,155.162,63.36,7126,1321,137
-4.026,161.989,62.8,1031,3069,136
-9.089,153.067,62.27,2327,785,135
-26.426,171.536,61.7,6765,5513,134
-19.994,158.29,61.01,5118,2122,132
-22.886,158.552,60.01,5859,2189,130
-10.727,161.814,59.85,2746,3024,130
-16.78,158.997,59.78,4296,2303,130
-18.192,169.332,57.13,4657,4949,124
-29.965,174.228,57.04,7671,6202,124
-12.944,178.218,55.92,3314,7224,121
-16.94,155.615,55.51,4337,1437,120
-16.178,165.28,55.37,4142,3912,120
-15.564,168.092,55.15,3984,4632,120
-5.53,159.555,54.9,1416,2446,119
-13.236,162.92,53.99,3388,3308,117
-13.418,167.259,53.42,3435,4418,116
-10.763,162.762,51.15,2755,3267,111
-29.445,169.108,50.66,7538,4892,110
-15.57,162.26,49.81,3986,3139,108
-12.727,170.415,49.73,3258,5226,108
-13.337,156.077,49.71,3414,1556,108
-18.506,151.214,48.75,4738,311,106
-17.462,171.328,48.73,4470,5460,106
-13.866,150.193,48.67,3550,49,106
-22.227,168.216,47.62,5690,4663,103
-29.041,176.424,47.35,7434,6765,103
-21.852,162.686,47.07,5594,3248,102
-19.517,156.966,46.96,4996,1783,102
-24.395,167.098,46.83,6245,4377,102
-20.714,175.162,45.55,5303,6441,99
-11.322,156.656,45.33,2898,1704,98
-7.88,163.8,44.89,2017,3533,97
-27.198,154.795,44.51,6963,1228,97
-10.878,153.591,44.21,2785,919,96
-10.809,156.239,44.09,2767,1597,96
-23.697,170.137,43.79,6066,5155,95
-15.702,156.074,43.67,4020,1555,95
-5.133,156.763,43.39,1314,1731,94
-26.686,154.156,43.34,6832,1064,94
-23.623,164.067,42.84,6047,3601,93
-23.219,166.941,42.2,5944,4337,92
-7.486,160.977,41.87,1916,2810,91
-16.161,151.213,41.84,4137,311,91
-19.294,173.502,41.72,4939,6017,91
-14.851,179.067,41.48,3802,7441,90
-8.447,160.637,41.45,2162,2723,90
-20.177,172.042,41.4,5165,5643,90
-10.531,155.614,40.95,2696,1437,89
-28.097,176.158,40.86,7193,6696,89
-17.133,170.326,40.84,4386,5203,89
-19.345,178.235,40.71,4952,7228,88
-27.309,156.186,40.69,6991,1584,88
-12.745,178.641,39.75,3263,7332,86
-27.195,162.634,39.38,6962,3234,86
-17.832,155.258,39.32,4565,1346,85
-10.176,156.714,39.25,2605,1719,85
-21.136,179.002,39.08,5411,7425,85
-29.892,162.948,38.83,7652,3315,84
-22.869,159.372,38.64,5854,2399,84
-29.528,151.246,38.63,7559,319,84
-17.197,157.548,38.49,4402,1932,84
-10.689,157.784,38.36,2736,1993,83
-18.998,178.311,38.34,4863,7248,83
-27.92,155.568,38.33,7148,1425,83
-13.853,174.318,38.29,3546,6225,83
-28.416,169.178,38.23,7274,4910,83
-24.605,154.024,38.22,6299,1030,83
-23.921,160.912,38.15,6124,2793,83
-28.043,162.407,38.04,7179,3176,83
-14.408,167.258,37.78,3688,4418,82
-27.615,151.912,37.62,7069,489,82
-18.587,178.945,37.59,4758,7410,82
-21.824,164.92,37.58,5587,3820,82
-7.131,161.527,37.47,1826,2951,81
-19.919,166.145,37.35,5099,4133,81
-16.514,150.137,37.32,4228,35,81
-17.868,169.989,37.31,4574,5117,81
-22.132,155.821,37.13,5666,1490,81
-19.544,165.613,37.13,5003,3997,81
-26.685,154.55,37.1,6831,1165,81
-16.951,157.417,36.99,4339,1899,80
-28.219,172.651,36.98,7224,5799,80
-29.589,177.45,36.97,7575,7027,80
-28.124,172.168,36.92,7200,5675,80
-11.093,155.078,36.81,2840,1300,80
-17.593,178.105,36.77,4504,7195,80
-17.548,161.971,36.73,4492,3065,80
-14.252,153.736,36.59,3649,956,80
-17.775,179.127,36.57,4550,7457,79
-13.06,178.917,36.49,3343,7403,79
-8.048,153.597,36.47,2060,921,79
-20.857,179.836,36.38,5339,7638,79
-8.728,167.112,35.91,2234,4381,78
-29.81,169.256,35.71,7631,4930,78
-22.835,165.179,35.42,5846,3886,77
-22.491,152.118,35.41,5758,542,77
-12.53,160.034,35.38,3208,2569,77
-21.944,159.262,35.29,5618,2371,77
-22.93,177.989,34.97,5870,7165,76
-15.379,157.903,34.88,3937,2023,76
-21.143,168.928,34.87,5413,4846,76
-10.053,154.196,34.77,2574,1074,76
-17.702,177.663,34.31,4532,7082,75
-21.114,156.625,34.2,5405,1696,74
-15.935,156.42,34.14,4079,1644,74
-23.973,172.208,34.08,6137,5685,74
-13.957,153.733,33.88,3573,956,74
-15.489,173.564,33.82,3965,6032,74
-25.113,171.192,33.82,6429,5425,74
-13.339,176.628,33.44,3415,6817,73
-20.35,174.493,33.34,5210,6270,72
-9.186,153.593,33.28,2352,920,72
-29.572,167.017,33.19,7570,4356,72
-26.511,157.48,33.18,6787,1915,72
-22.58,177.399,32.97,5780,7014,72
-24.08,178.567,32.92,6164,7313,72
-14.374,173.516,32.89,3680,6020,72
-12.931,163.834,32.3,3310,3542,70
-5.482,167.749,32.27,1403,4544,70
-27.837,159.063,32.23,7126,2320,70
-13.179,163.855,32.18,3374,3547,70
-14.379,166.343,31.64,3681,4184,69
-15.762,175.875,31.54,4035,6624,69
